日期,活动时间计数,热量（千卡）,距离（米）,心肺强化分数,心肺强化时长（分钟）,最低纬度（度）,最低经度（度）,最高纬度（度）,最高经度（度）,平均速度（米/秒）,最高速度（米/秒）,最低速度（米/秒）,步数,平均体重（公斤）,最高体重（公斤）,最低体重（公斤）,骑车时长（毫秒）,步行时长（毫秒）,跑步时长（毫秒）
2022-10-10,51,1602.5302021440962,1532.5599565505981,,,,,,,0.4310846013872263,1.2288634777069092,0.2640642941222978,2586,,,,,1636088,
2022-10-11,44,1580.7886240701177,1352.705337524414,12.0,10,,,,,0.8865989530800419,16.844284057617188,0.29848942127415157,2283,,,,531457,674893,
2022-10-12,83,1720.8084613927103,3781.8020305633545,19.0,13,,,,,3.3235560860798277,25.96396255493164,0.25260476543856764,4341,,,,,3773648,
2022-10-13,82,1640.9977320140838,1948.2192564160357,17.0,17,,,,,0.5462942917581658,2.7640583515167236,0.2676779429117839,3133,,,,1055028,1203167,
2022-10-14,8,1526.1443062309263,336.0387783050537,,,,,,,0.5084400633123841,0.8205326404807916,0.27797323862711587,713,,,,,255620,
2022-10-15,15,1552.75904882397,749.8140017986298,3.0,3,,,,,0.3742433616775716,1.4587495575606395,0.2604086375081712,1283,,,,,736611,
2022-10-16,49,1617.1999606009076,999.1812868118286,17.0,17,,,,,0.30910962756561705,1.069804845259099,0.2560023533335028,1802,,,,1042611,786365,
2022-10-17,109,1530.4241006807679,3664.767272714662,5.0,4,,,,,0.5161427953070941,1.9229333315324197,0.2573826471964518,6090,,,,,332966,
2022-10-18,221,1924.3478263097363,9626.573142905992,96.0,93,,,,,0.44658398788813886,4.156546643576725,0.2779732677739764,14257,,,,1793609,5534204,
2022-10-19,26,1590.1271335174247,371.46448300510315,19.0,19,,,,,0.3217548291203647,0.8934436017294017,0.2779732677739764,818,,,,1200164,128629,
2022-10-20,21,1596.5002678446556,720.9293868093405,,,,,,,0.42744634726256786,1.1778767108917236,0.30565290846760257,1242,,,,,1527113,
2022-10-21,21,1542.2170353333333,719.0241859753523,,,,,,,0.32450345708721934,0.7415358745615372,0.25738265534627447,1194,,,,,546091,
2022-10-22,107,1801.7748149042766,4919.578860808131,57.0,49,,,,,0.4873102272076567,3.5304988839416644,0.25254325694693974,6954,,,,1247484,3715897,
2022-10-23,57,1594.9838538333333,1719.2206527204805,13.0,13,,,,,0.48904215092598435,1.3064612243743297,0.2882685739878274,2848,,,,558961,902024,
2022-10-24,101,1646.740803136228,3001.198094648582,,,,,,,0.4442530798153163,0.8774595194895508,0.2478261276249619,5291,,,,,2435075,
2022-10-25,28,1578.7625743333333,719.9262353725678,6.0,6,,,,,0.5496534905991961,0.8806289623724846,0.26767796156012547,1201,,,,451398,723883,
2022-10-26,57,1668.1497788333331,694.31545106211,36.0,36,,,,,0.2925965307159271,0.8098419569788611,0.2779732677739764,1284,,,,2259115,406364,
2022-10-27,70,1702.4991061643018,1624.3873372332275,21.0,21,,,,,0.6688373211499503,1.0811152028099953,0.2871824961672958,2837,,,,1329145,2021530,
2022-10-28,97,1763.229438873648,1867.6634951307096,55.0,55,,,,,0.5754644225126567,3.21492338180542,0.27409954212352106,3246,,,,3250516,1064589,
2022-10-29,56,1611.9525942238183,1209.8416627413485,12.0,12,,,,,0.600781450063723,4.709592819213867,0.30862668882864464,2006,,,,781397,970842,
2022-10-30,29,1609.1220245,186.8420588307344,24.0,24,,,,,0.458811724189486,1.0936716794967651,0.29746689093476214,376,,,,1558629,88611,
2022-10-31,112,1657.7243810630575,3144.1470398288507,,,,,,,0.41173752386780843,1.3150077156760995,0.30655781256382836,5046,,,,,2633573,
2022-11-01,71,1646.333841392131,2183.993071809159,,,,,,,0.34443498199429656,0.9359480476993949,0.2533787118703364,3696,,,,,2427721,
2022-11-02,197,1914.2377225948323,8584.530519262755,73.0,73,,,,,0.3721631347270538,2.0811771459025907,0.25738265534627447,12869,,,,1072339,6122728,
2022-11-03,81,1757.9877287509935,1336.460781631262,43.0,43,,,,,0.4701490907772699,1.1092628045709834,0.27211785830382523,2292,,,,2699038,1559542,
2022-11-04,57,1632.3047308716177,3386.8471415709555,25.0,23,,,,,1.3314737730145398,6.51421594619751,0.2716639741952216,5036,,,,,2174183,
2022-11-05,57,1651.266258834948,1477.3136891157426,25.0,25,,,,,1.822129305732041,15.808534622192383,0.2649589509402654,2368,,,,1077052,1365194,
2022-11-06,42,1594.2762377114266,1161.5445931413833,8.0,8,,,,,0.39730509684842424,1.110100451311756,0.2960115299422879,1941,,,,548171,900774,
2022-11-07,36,1628.7570741666664,192.7281323232903,31.0,31,,,,,0.3549245491361368,0.8018798876386574,0.2882685739878274,343,,,,1973359,,
2022-11-08,6,1528.0330546666664,181.60920161233128,,,,,,,0.42811721007271963,0.6987712445307458,0.30885916848259287,349,,,,,289754,
2022-11-09,59,1690.9083929463081,844.2798320158442,40.0,40,,,,,0.33372471730556913,2.418551530446994,0.26767796156012547,1435,,,,2522730,535787,
2022-11-10,67,1637.4063486666666,1389.2486204970505,17.0,17,,,,,0.4129756259968215,0.8382573353808119,0.25738265534627447,2377,,,,1099812,1090376,
2022-11-11,40,1614.9870190289955,1315.628867479155,,,,,,,0.4266939587547892,0.9872994608919226,0.24039014491633484,2246,,,,,1861211,
2022-11-12,165,1984.2053916032191,2005.7605068531627,109.0,109,,,,,0.3971261115140156,1.7550546639151876,0.25738265534627447,3402,,,,6719435,1348893,
2022-11-13,177,1893.8889109815289,3704.421805832513,69.0,69,,,,,0.37052968980635176,1.1399209746022232,0.2538025426937964,6046,,,,4316021,1542674,326044
2022-11-14,35,1599.4752493333335,1087.4703625062411,,,,,,,0.30723838434536654,0.5370949545056665,0.26767796156012547,1953,,,,,1580878,
2022-11-15,60,1679.4130473333335,1813.0034242591569,,,,,,,0.33383870743487254,0.8169758705867365,0.2882685739878274,3329,,,,,3025537,
2022-11-16,175,1926.9877403333337,2538.3562094500144,93.0,93,,,,,0.41234333591759814,1.195391688989245,0.2510832067618092,4344,,,,5685030,1420906,
2022-11-17,90,1766.1448103414994,805.5201228436058,57.0,57,,,,,0.43101609072430397,0.8685568938876628,0.2954275034966981,1478,,,,3455074,898547,
2022-11-18,118,1598.1802995697644,4503.87634372541,65.0,63,,,,,0.47455189087125493,3.75655503255825,0.24777849518219694,6683,,,,588398,928316,
2022-11-19,181,1771.253933,4382.382706384856,61.0,61,,,,,0.3806571143838903,2.7632410238061618,0.2624224258713878,7366,,,,3397934,1051979,
2022-11-20,176,1720.8710640986458,5696.1171861202765,4.0,4,,,,,0.36218956944503167,1.106999811317557,0.25738265534627447,9411,,,,,3774778,
2022-11-21,23,1535.3152507547998,983.3042368910429,,,,,,,0.439662068837924,0.9566446640396022,0.30885918131437123,1640,,,,,421360,
2022-11-22,104,1722.2412407387492,2273.8082463912674,35.0,35,,,,,0.35284498442577283,0.8668897087313834,0.2779732677739764,4112,,,,2181015,1467431,
2022-11-23,123,1700.2366744485964,3690.9353560398768,16.0,16,,,,,0.37919000278079856,1.1997340348561913,0.25738265534627447,6058,,,,1034298,2295916,
2022-11-24,511,2809.150884333333,7212.07176378813,322.0,316,,,,,0.5372633229141229,2.7493755586621695,0.25738265534627447,11220,,,,18286558,3889088,
2022-11-25,193,1882.319859166666,4013.873899931813,105.0,105,,,,,0.5509222865945599,1.5079941452723389,0.25738265534627447,6515,,,,5872713,412970,
2022-11-26,393,2367.100994080262,6636.485894542822,168.0,168,,,,,0.34123344029527425,1.1927449474504297,0.26767796156012547,10812,,,,10313896,4425221,
2022-11-27,147,1733.1596970080163,4248.423721380741,23.0,23,,,,,0.5001205970899019,2.0222113086185973,0.26767796156012547,6982,,,,1196904,2717041,
2022-11-28,251,1953.0691791970944,6389.592537547666,101.0,101,,,,,0.3667592630868741,1.3615007580832421,0.26767796156012547,10424,,,,5511152,2078182,
2022-11-29,118,1811.674140471844,2020.9882608833557,58.0,58,,,,,0.41361902936450395,3.1350179849589748,0.25738265534627447,3397,,,,3615680,1549634,
2022-11-30,183,2022.077729686073,2566.4167419661608,137.0,137,,,,,0.3580472910812026,1.1894933636163372,0.25738265534627447,4141,,,,7730263,952479,
2022-12-01,278,2173.6978657956492,4013.624112719241,157.0,157,,,,,0.33846440732837807,1.2208061461533706,0.24888234006499094,6600,,,,9560333,1735750,
2022-12-02,485,2709.241525079656,5595.647567566212,281.0,281,,,,,0.4197165328417056,1.6193827979492672,0.2639334114469316,9190,,,,17166709,3279954,
2022-12-03,426,2080.0671671732994,12439.847795249021,57.0,57,,,,,0.43187220870290705,1.1483980120924053,0.25738265534627447,20331,,,,2760124,7314936,
2022-12-04,196,1998.6658191666666,4781.931267900939,71.0,70,,,,,0.37218568099836363,1.9418329202099345,0.26138117962387225,7680,,,,3760209,4774460,
2022-12-05,112,1711.0863441319298,2054.0649233031927,51.0,51,,,,,0.45641049277711243,1.5705962205044603,0.30884341539536075,3372,,,,3067264,318191,
2022-12-06,368,2589.0011797172706,5545.4135774993365,252.0,249,,,,,0.5104350864328745,2.2147184693546853,0.25738265534627447,8360,,,,14360802,4108202,
2022-12-07,100,1562.5056106666666,3522.9031065238905,10.0,10,,,,,0.4046422229078539,2.0906581016480374,0.26767796156012547,5839,,,,,912752,
2022-12-08,276,2295.905901499294,3782.4363243617577,194.0,193,,,,,0.4170122805806856,3.8969224614702234,0.26767796156012547,5502,,,,11123828,2272520,
2022-12-09,280,2006.5317155,5822.541978135202,111.0,109,,,,,0.40470256796037096,3.3794856042932966,0.2526816718209312,9420,,,,6223631,2282534,
2022-12-10,268,2026.4268118333332,5565.64253920784,72.0,72,,,,,0.38003949503049905,0.8213181964629097,0.25191697316661793,9318,,,,4448657,4540023,
2022-12-11,96,1802.8605264771486,1449.4386331872,58.0,58,,,,,0.4315050343138891,3.9266867637634277,0.26767796156012547,2385,,,,3593784,1405013,
2022-12-12,51,1649.7639681666667,520.1188699237514,33.0,33,,,,,0.3827355986903049,0.8192648161024934,0.26767796156012547,947,,,,2071323,274892,
2022-12-13,205,2022.3492497947284,4845.476421973196,69.0,69,,,,,0.6053264098251914,11.054847717285156,0.25573901192248605,8154,,,,4197778,4734591,
2022-12-14,84,1759.1200429693558,1966.5748975505217,35.0,34,,,,,0.6656999875856199,2.9705915451049805,0.2964830681451076,3244,,,,1888482,2444719,
2022-12-15,163,1863.229825,1634.4828145109811,85.0,85,,,,,0.3334544473958287,1.0330475568771362,0.2969423872441585,2687,,,,5250334,733465,
2022-12-16,126,1864.5798510118839,1480.6709396760473,79.0,79,,,,,0.3531273833271769,0.748291393971538,0.25738265534627447,2559,,,,4954870,1073796,
2022-12-17,171,2056.550603459144,1728.095478019503,122.0,122,,,,,0.4281422238379326,2.5384812355041504,0.26727682877663733,2861,,,,7488012,1834516,
2022-12-18,332,2508.764865645799,2563.1854971134053,246.0,246,,,,,0.4614921923693777,3.533846855163574,0.25738265534627447,3963,,,,15497482,1442721,
2022-12-19,384,2725.5702346136327,2971.668266958517,290.0,290,,,,,0.4361281741684995,2.9620859622955322,0.25738265534627447,4600,,,,17851526,2843765,
2022-12-20,212,2147.642163398508,3287.508791657483,114.0,114,,,,,0.5382798168460817,3.4760937690734863,0.25610220545274137,5678,,,,7127408,3866335,
2022-12-21,118,1717.1534995677694,2599.2669709217107,37.0,37,,,,,0.3315615838024214,1.4586706950486306,0.25738265534627447,4385,,,,2207335,1347341,
2022-12-22,219,2194.3252568188545,2378.0919397250336,140.0,140,,,,,0.36018096056686405,0.9259057848177136,0.2714034305022522,4084,,,,8805053,2916139,
2022-12-23,134,1817.7923626419163,2170.784601691617,79.0,79,,,,,0.35303463949236885,1.112311132773478,0.26767796156012547,3606,,,,4539839,672023,
2022-12-24,292,2447.164057359593,1826.2083198694677,240.0,240,,,,,0.3548701599081041,1.1424524568151775,0.26767796156012547,2707,,,,14566688,1185827,60879
2022-12-25,262,2166.0467043901945,5321.250508799989,143.0,143,,,,,0.3709230051746073,3.4703159776369956,0.25369828352854024,8546,,,,7885094,3247182,62057
2022-12-26,163,1903.4949466369537,2186.908487920396,103.0,102,,,,,0.5334594251029405,2.859084367752075,0.25738265534627447,3539,,,,6280989,359092,
2022-12-27,65,1678.0604883333335,966.7292534806069,32.0,32,,,,,2.0556136490104184,20.079843521118164,0.26767796156012547,1552,,,,1963970,901065,
2022-12-28,4,1512.0,162.4599320545684,,,,,,,0.2887816112623716,0.3617597250679226,0.25738265534627447,346,,,,,,
2022-12-29,51,1539.9831953333335,1390.4179803762709,4.0,4,,,,,0.34342201396045535,1.2522906064987183,0.256080149094055,2429,,,,283476,202606,
2022-12-30,231,2075.0350303186524,9254.055615793224,69.0,58,,,,,1.8195758243208935,28.583303451538086,0.26767796156012547,12714,,,,1766781,8286154,
2022-12-31,156,1836.560549587317,2736.2083890504236,76.0,76,,,,,0.423443843559917,1.2396251926080462,0.2882685739878274,4690,,,,4647978,895576,
2023-01-01,104,1803.114598343807,2093.5495524412545,36.0,36,,,,,0.4405424260452293,0.7756140937350593,0.25273635446591247,3617,,,,2222735,2884389,
2023-01-02,67,1675.2890386666666,835.4214659385692,37.0,37,,,,,0.4572449973982714,1.0463361376514662,0.308859158509196,1432,,,,2350933,286041,66254
2023-01-03,57,1727.6969970833334,423.79571418661493,48.0,48,,,,,0.4908717247541333,1.1035937070846558,0.25738265534627447,836,,,,3032853,516955,60581
2023-01-04,385,2539.353357914736,6170.0451718614295,237.0,233,,,,,0.5155351803813825,2.38226056098938,0.2572885789709069,9450,,,,13191317,4171760,126263
2023-01-05,329,2416.416666081206,3263.200684295826,222.0,222,,,,,0.39487308441347446,1.8039081630864784,0.251626301489643,5214,,,,13944283,1434579,
2023-01-06,201,2195.412475067447,3920.547536960963,149.0,147,,,,,3.675448758596945,22.533214569091797,0.254223658514295,5699,,,,8111163,3677749,
2023-01-07,307,2339.242763666403,3395.5422449150574,173.0,173,,,,,0.47857703200095275,3.013566493988037,0.26767796156012547,5780,,,,10855580,3342548,
2023-01-08,295,2193.134253975312,3535.940946295944,172.0,172,,,,,0.5973174866386822,3.553030014038086,0.25738265534627447,5937,,,,10786716,775667,
2023-01-09,251,2187.0544479353493,2900.18776044182,142.0,142,,,,,1.2327679429077771,22.993438720703125,0.24898155446833087,4319,,,,8846320,2740612,
2023-01-10,133,1864.7048902774495,3821.093423289844,38.0,35,,,,,2.960713085664899,23.68259048461914,0.25738265534627447,5645,,,,1949082,4264238,
2023-01-11,148,1984.3369899444538,1478.3820458347209,103.0,103,,,,,1.6231767133950528,30.98674964904785,0.2779732677739764,2616,,,,6421348,1670011,
2023-01-12,230,1606.075391630108,10135.63506956186,138.0,120,,,,,1.247727235451858,19.27968978881836,0.25738265534627447,14383,,,,4151612,5662862,
2023-01-13,,1512.0000000000002,,,,,,,,,,,,,,,,,
2023-01-14,252,2125.0247035806524,5553.012744494035,92.0,91,,,,,0.9790768716495636,29.3021297454834,0.2779732677739764,9063,,,,5295343,5416571,
2023-01-15,160,1838.0760971385607,2889.266407584673,56.0,56,,,,,0.5218596717971296,2.883422243763927,0.25738265534627447,4806,,,,3509999,2139780,
2023-01-16,142,1815.3977963727773,3780.3386177745015,34.0,32,,,,,1.6975839387516405,20.941387176513672,0.25738265534627447,6158,,,,1697803,3667672,
2023-01-17,143,1856.9660190578263,1890.2356685685954,74.0,74,,,,,0.3327704575219462,0.9479245761408843,0.26767796156012547,3262,,,,4730247,1176380,
2023-01-18,94,1735.54229058083,1663.266554764182,44.0,43,,,,,0.8557107935329538,12.485503196716309,0.25738265534627447,2724,,,,2777036,1070500,
2023-01-19,130,1865.3964723333333,2115.577802194431,70.0,70,,,,,0.3716343596254192,1.4836105951508385,0.2542816925373501,3423,,,,4216158,1878442,
2023-01-20,295,2107.9802815988132,5535.075015509545,94.0,94,,,,,0.35537047381062153,1.2645098756426176,0.25738265534627447,9079,,,,5970314,4386807,
2023-01-21,176,1826.9442895000002,3648.7291342834023,22.0,22,,,,,0.3375282220036093,1.009538888652269,0.26767796156012547,5984,,,,1399355,4195466,
2023-01-22,83,1597.037484,2075.533732712357,,,,,,,0.30788969214541806,0.5015566952529131,0.2718849973674347,3415,,,,,1536822,
2023-01-23,159,1744.6533157927774,4485.271387624139,,,,,,,0.3320827311016586,0.9488359611391303,0.25738265534627447,7703,,,,,4204579,
2023-01-24,118,1787.9775288194871,4543.4198816813105,10.0,6,,,,,0.33201303247722697,1.6329493614310786,0.25738265534627447,7267,,,,,4987546,
2023-01-25,188,1843.537524474428,6503.988470051181,12.0,12,,,,,0.3486855452467872,3.2130466050862014,0.25738265534627447,10405,,,,,5991643,
2023-01-26,112,1824.1523282521755,2295.439461636042,57.0,55,,,,,0.8292765578873604,19.565988540649414,0.2779732677739764,3612,,,,3266765,2135392,
2023-01-27,41,1617.1005819830825,1879.481885656775,13.0,13,,,,,0.387698277150761,1.5637089072925794,0.2779732677739764,2978,,,,,1899408,
2023-01-28,120,1832.8452032659582,5112.059061327456,14.0,14,,,,,1.5908101160737436,16.51158905029297,0.2779732677739764,7838,,,,,5798408,
2023-01-29,25,1523.7637006666669,683.1965203511508,,,,,,,0.30971998341649876,0.8286407167247,0.2779732677739764,1178,,,,,212597,
2023-01-30,,1512.0,,,,,,,,,,,,,,,,,
2023-01-31,206,2059.0225772148856,2110.2446191868275,117.0,117,,,,,0.452056221267105,1.1515339758868297,0.2779732677739764,3415,,,,7313904,1927001,60641
2023-02-01,188,2121.906937421782,1182.9306839714775,150.0,150,,,,,0.3693220516955251,0.6968209144650428,0.3039189332715725,2046,,,,9370469,1002787,
2023-02-02,189,1921.6327953333334,2178.18187515948,95.0,95,,,,,1.0742299810426457,15.664026260375977,0.29856388020167834,3558,,,,5974720,1014371,
2023-02-03,125,1831.2997591904928,1764.04191076914,68.0,68,,,,,0.36057809065403784,1.5545217148683874,0.2779732677739764,2845,,,,4284933,1187721,
2023-02-04,141,1838.4757279239836,3048.8278628681333,50.0,50,,,,,0.37096796741539306,2.2001047117855284,0.25738265534627447,4804,,,,3028950,2661377,
2023-02-05,304,2184.2451453814806,5589.142081120334,108.0,108,,,,,0.44629814448128396,2.2942941188812256,0.2616225969571912,9233,,,,6484546,5215233,
2023-02-06,186,1982.919965236892,3018.462547406306,90.0,90,,,,,0.3855395292570533,2.75972882113104,0.25738265534627447,4903,,,,5505239,2623975,
2023-02-07,52,1620.8395925,786.9732069867689,27.0,27,,,,,0.32873349631522514,1.2678519487380981,0.25738265534627447,1518,,,,1724965,122515,
2023-02-08,27,1589.0876238923045,1157.9693156367243,,,,,,,0.3184035931465789,1.039609621422499,0.3088591710217696,1886,,,,,1393150,
2023-02-09,57,1660.068933333333,749.9101046169053,35.0,35,,,,,0.4902585101499971,4.10029935836792,0.3076932233724786,1314,,,,2212976,309660,
2023-02-10,57,1647.5824366666666,743.1152025157635,33.0,33,,,,,0.31508461220851675,0.8543183472210132,0.30842315698123274,1326,,,,2005612,305730,
2023-02-11,4,1519.652434,128.4854215488602,,,,,,,0.39440614544659786,0.5121486186981201,0.2882685739878274,259,,,,,138297,
2023-02-12,83,1656.0208951166987,1554.5991375523674,26.0,26,,,,,0.35705874271211774,1.1445287686913361,0.25738265534627447,2568,,,,1687207,798697,
2023-02-13,134,1754.191461497602,2282.175402647927,51.0,51,,,,,0.41357302871554386,1.2292594545048645,0.3088591564979289,3813,,,,3079684,1083918,
2023-02-14,70,1729.6685905000002,952.3011501743931,46.0,46,,,,,0.5585128768152902,2.102748877857634,0.2556031073896089,1726,,,,2873297,861419,
2023-02-15,13,1512.0,407.5825842434698,,,,,,,1.5388703182156631,19.190526962280273,0.3070483832633655,679,,,,,,
2023-02-16,126,1795.3143792402916,3286.896588035868,12.0,12,,,,,0.3684150061785612,1.1246611382075837,0.2807112849117884,5512,,,,798780,4266023,
2023-02-17,151,1839.385509699433,2422.9082656268783,68.0,68,,,,,0.5416975319255654,1.353790521621704,0.2779732677739764,4000,,,,4388899,1223657,
2023-02-18,58,1665.4990748810978,541.7390129728384,41.0,41,,,,,0.7397788592144229,9.917291641235352,0.3060649871016409,956,,,,2524121,75095,
2023-02-19,112,1804.8446645463707,1721.4158422098237,54.0,54,,,,,0.4005476842411878,0.8887192324748905,0.25738265534627447,2883,,,,3521491,1114133,180920
2023-02-20,185,2085.5542831666667,1968.0402946226754,133.0,132,,,,,0.39020505598640426,3.2901905912026668,0.25738265534627447,3271,,,,8051965,1755657,
2023-02-21,140,1942.8725049999996,1800.4492000809541,89.0,88,,,,,0.45781628188613405,2.5005278798443125,0.2522208862833855,2739,,,,5288594,2131880,
2023-02-22,239,1959.1586347500001,3862.5550821221036,94.0,93,,,,,0.5060927388379356,4.016571768037211,0.24928591885857318,6160,,,,5746917,1779648,68585
2023-02-23,160,1939.5175648333336,1366.025046489783,112.0,112,,,,,0.35286544261486985,1.1484068775235736,0.29856388020167834,1949,,,,7050295,187502,
2023-02-24,64,1676.7123235833335,960.8068498776579,29.0,29,,,,,0.8767965154411835,3.0890297889709473,0.2779732677739764,1608,,,,1890994,813917,61717
2023-02-25,40,1613.0671320000001,914.1707577659827,12.0,12,,,,,0.4299223383536587,1.636869512349282,0.3088591651733945,1518,,,,738100,1037281,
2023-02-26,65,1712.142659866425,621.968052382203,49.0,49,,,,,0.3720968056384347,1.110300319935194,0.2779732677739764,1031,,,,3068117,336369,
2023-02-27,80,1699.9864463333333,614.6297809669034,50.0,50,,,,,0.8809970731319805,3.6148440837860107,0.3088591564979289,1010,,,,3047766,138439,
2023-02-28,47,1643.6145445,412.6358730511472,35.0,35,,,,,0.4276128965854617,0.6817318797111511,0.3060888303967912,668,,,,2131225,99706,
2023-03-01,90,1612.5759801666666,1656.1029575600683,15.0,15,,,,,0.3088560117626645,0.4265956940403263,0.26767796156012547,2707,,,,1102315,638958,
2023-03-02,45,1599.873018286769,963.7740329185704,20.0,20,,,,,0.5352341252716728,1.3567487388974817,0.25738265534627447,1597,,,,1251179,250210,
2023-03-03,47,1614.4275389485047,2006.7042888736132,4.0,3,,,,,0.9055622580787493,21.891815185546875,0.255795537061266,3342,,,,,1851101,
2023-03-04,185,1991.256760343272,1752.948043468771,119.0,119,,,,,0.3314888032637113,1.2567204236984253,0.25738265534627447,2840,,,,7340775,811945,
2023-03-05,103,1765.0830239712202,1528.9350013486974,55.0,55,,,,,0.4513544825789287,3.2219570841386767,0.26767796156012547,2505,,,,3428687,907574,
2023-03-06,154,1991.3957236008685,1558.7335118068245,105.0,105,,,,,0.31140322080701716,1.0977123318752038,0.25738265534627447,2349,,,,6494554,1447230,119244
2023-03-07,,1512.0,,,,,,,,,,,,,,,,,
2023-03-08,64,1713.2477841666664,314.41865177100885,55.0,55,,,,,0.6535369467472374,0.702483594417572,0.6045902990769028,509,,,,3401371,,
2023-03-09,36,1577.1901242183267,998.635524129541,1.0,1,,,,,0.5231950751170776,3.779390926367267,0.25738265534627447,1610,,,,,1178136,
2023-03-10,81,1708.8030315490257,1949.9992496455347,28.0,28,,,,,2.3484254648911174,19.18276023864746,0.25738265534627447,3210,,,,1713237,1724757,
2023-03-11,42,1618.088904166667,516.7393740577068,22.0,22,,,,,0.4305657142308353,1.1885480530357255,0.3078599581965976,838,,,,1380259,441390,
2023-03-12,26,1518.3034958544933,578.802115342702,,,,,,,0.3114597173733146,0.7278268926026202,0.30885915895480603,970,,,,,113919,
2023-03-13,50,1663.2730711480212,1597.4191718861152,3.0,2,,,,,3.733993663181074,20.816911697387695,0.3084860429443921,2145,,,,,2733322,
2023-03-14,115,1816.9807886666663,4427.524586993238,15.0,11,,,,,0.6403071641785096,4.909935474395752,0.29856388020167834,6886,,,,,5511701,
2023-03-15,157,1827.655664833334,4193.738488300657,45.0,44,,,,,1.616458964998841,22.84015655517578,0.24919908516457034,6590,,,,1600463,3993282,
2023-03-16,34,1588.2495510200893,919.9064575637684,,,,,,,0.5468667871493571,2.6292011737823486,0.30732330100658517,1504,,,,,1378004,
2023-03-17,163,1985.513322482265,3237.6790712502484,62.0,62,,,,,0.8726548439582765,14.905721664428711,0.25738265534627447,5310,,,,3829209,4462984,
2023-03-18,126,1886.0745380120143,1223.6772757951967,89.0,89,,,,,0.49350790309455306,3.1348164081573486,0.3088591688448744,2032,,,,5471882,909425,
2023-03-19,,1511.9999999999998,,,,,,,,,,,,,,,,,
2023-03-20,73,1751.385342519474,3768.3032473933463,13.0,9,,,,,3.343817661658596,19.125019073486328,0.25738265534627447,5532,,,,,4326242,
2023-03-21,241,1978.6486109651412,4378.551129437069,69.0,69,,,,,0.6522696145479195,4.3526930809021,0.2882685739878274,7165,,,,4391476,3737704,
2023-03-22,32,1574.3466440836983,570.1540581230672,11.0,11,,,,,0.4330965887565343,0.7346610330129972,0.3088591651733945,955,,,,847438,220601,
2023-03-23,124,1868.9765556666669,882.1018364027519,89.0,89,,,,,0.4776770865566113,2.076183795928955,0.3069183212226242,1326,,,,5562610,503412,
2023-03-24,303,1747.808043538417,7158.686394143619,20.0,19,,,,,1.2484798495931202,20.347484588623047,0.2779732677739764,11677,,,,1156574,3024893,
2023-03-25,139,1779.1057600735467,2038.6542802108247,64.0,64,,,,,0.37071615333520774,1.057656064024392,0.25738265534627447,3335,,,,4024039,384997,61098
2023-03-26,103,1729.1368997975728,1790.2906215869,45.0,45,,,,,0.3578441465934368,1.0692000363047625,0.25738265534627447,2953,,,,2849991,876731,
2023-03-27,74,1653.5491221144512,2351.6169038863645,,,,,,,0.45519943168310634,1.2264153957366943,0.25738265534627447,3972,,,,,2558118,
2023-03-28,81,1483.5892940331878,2080.51053584606,,,,,,,0.7012565581870877,11.941740989685059,0.25738265534627447,3429,,,,,2085276,
2023-04-03,,664.8931587923975,,,,,,,,,,,,,,,,,
2023-04-04,,1512.0,,,,,,,,,,,,,,,,,
2023-04-05,49,1550.9615522452427,1324.820131654567,3.0,3,,,,,0.39513121795058154,0.9547004656895554,0.3088591638246877,2171,,,,243965,443258,
2023-04-06,106,1686.960036498379,1995.678638422591,33.0,33,,,,,0.3598879125841535,1.832621103145044,0.24970474286055147,3114,,,,2051692,968102,
2023-04-07,32,1529.793083520252,1075.530433042455,3.0,2,,,,,0.7618751802355739,2.0262777036883635,0.3113688089461908,1666,,,,,321561,
2023-04-08,188,2045.7154562571109,3290.283486909946,86.0,86,,,,,0.3698374075928858,1.4107567328753894,0.25738265534627447,5266,,,,5435166,3833762,
2023-04-09,242,1900.3980105990518,4855.728052207185,68.0,68,,,,,0.4248417351637425,1.4689413235201894,0.25738265534627447,8048,,,,4213869,2513448,
2023-04-10,,1512.0000000000002,,,,,,,,,,,,,,,,,
2023-04-11,33,1581.3155133333337,851.215917761199,,,,,,,0.4297103533534673,17.344667434692383,0.30885915989584595,1429,,,,,1252690,
2023-04-12,,1512.0,,,,,,,,,,,19,,,,,,
2023-04-13,85,1663.2721009665306,1747.2912593407414,24.0,24,,,,,0.4149045218684371,1.0653755754411425,0.3086054073618594,2797,,,,1604561,1018113,
2023-04-14,80,1570.8810853333332,2234.90507290277,,,,,,,0.4154725106904289,0.8464702254363227,0.3088591496166128,3691,,,,,1064116,
2023-04-15,396,2217.706067416724,6024.607290221317,139.0,139,,,,,0.33512352024721576,0.8634375287860505,0.25738265534627447,9798,,,,8507157,3657216,
2023-04-16,192,1846.0833983709545,5227.4912418470485,18.0,17,,,,,0.3618871637500394,1.7497302301358537,0.28144196708193586,8454,,,,999165,3107472,815995
2023-04-17,238,1884.3850694847856,5611.909250795566,52.0,52,,,,,0.4311823185150322,1.2633557317694326,0.25738265534627447,9102,,,,2954657,3570504,
2023-04-18,53,1611.2648758389819,1208.48055792171,4.0,4,,,,,0.40869325127078976,3.690938706683206,0.2779732677739764,2007,,,,350285,1419391,
